user_input,reference_contexts,reference,synthesizer_name
"Hey, can you tell me how much extra fare is charged for 부산구간 on the Donghae Line when it goes over 10km?","['650(기본운임)+추가운임(부산+울산)+100(시계외운임) 시계외운임(동해선): 부산구간과 울산구간을 연속하여 10km 초과 시 부과 동해선(울산구간)→도시철도 어른 150 1,450+200/10km(부산구간)+200/10km(울산구간)+200 1,600(기본운임)+추가운임(부산+울산)+200(시계외운임) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 동해선(울산구간)→도시철도 청소년 0 1,050+150/10km(부산구간)+150/10km(울산구간)+150 1,050(기본운임)+추가운임(부산+울산)+150(시계외운임) 추가운임(동해선): 부산구간(부전~월내) 10km 초과 시 10km마다 부과하는 운임/울산구간(월내~태화강) 10km 초과 시 10km마다 부과하는 운임 동해선(울산구간)→도시철도 어린이 0 650+100/10km(부산구간)+100/10km(울산구간)+100']","For the 부산구간 on the Donghae Line, specifically from Bujeon to Wolnae, an additional fare is charged for every 10km exceeded. The extra fare is 200 won per 10km for adults, 150 won per 10km for teenagers, and 100 won per 10km for children.",single_hop_specifc_query_synthesizer
동해선 어린이 운임은 어떻게 계산되나요?,['부과하는 운임 동해선(울산구간)→도시철도 어린이 0 650+100/10km(부산구간)+100/10km(울산구간)+100 650(기본운임)+추가운임(부산+울산)+100(시계외운임) 시계외운임(동해선): 부산구간과 울산구간을 연속하여 10km 초과 시 부과'],"동해선(울산구간)에서 어린이 운임은 기본운임 650원에 부산구간과 울산구간 각각 10km당 100원이 추가되며, 부산구간과 울산구간을 연속하여 10km 초과 시 시계외운임 100원이 부과됩니다.",single_hop_specifc_query_synthesizer
"As a city transportation official, can you explain the fare structure for the 울산구간 on the Donghae Line?","['주요 안내사항\n\n추가운임 정보:\n\n도시철도 2구간 이용 시 추가운임: 어른 200원, 청소년 150원, 어린이 0원\n\n동해선 부산구간(부전~월내): 10km 초과 시 10km마다 추가 운임 부과\n\n동해선 울산구간(월내~태화강): 10km 초과 시 10km마다 추가 운임 부과\n\n시계외 운임:\n\n부산구간과 울산구간을 연속하여 10km 초과 시 부과됨\n\n어른: 200원, 청소년: 150원, 어린이: 100원\n\n환승 시 주의사항:\n\n도시철도 2구간 운임은 하차 시 별도 부과됨\n\n어린이는 대부분의 도시철도 구간에서 무료 혜택이 적용됨']","For the 울산구간 on the Donghae Line, which spans from Wolnae to Taehwagang, an additional fare is imposed for every 10km exceeded. The specific fare amounts for this section are not detailed individually in the provided information, but when combined with the Busan section for continuous travel exceeding 10km, the additional fares are as follows: 200 won for adults, 150 won for teenagers, and 100 won for children.",single_hop_specifc_query_synthesizer
부산교통공사가 운영하는 도시철도 이용 시 승객과 공사 간의 권리와 의무를 규정하는 여객운송약관에 대해 자세히 알려주세요.,"['여객운송약관\n\n제1장 총칙\n\n제1조(목적)\n\n이 약관은 부산교통공사(이하 ""공사""라 합니다.)가 운영하는 도시철도를 이용하는 승객(이하 ""여객""이라 합니다.)과 공사간의 권리와 의무 등에 관한 사항을 정하는 것을 목적으로 합니다.\n\n제2조(적용범위 및 열람)\n\n이 약관은 여객운송에 적용하며 이 약관에서 정하지 아니하는 사항은 공사가 정한 내부 규정을 적용하고 이 약관과 내부규정에서 정하지 아니하는 사항은 다른 법령을 준용하거나 일반관례에 따릅니다.\n\n이 약관은 여객이 열람할 수 있도록 도시철도 각 역에 비치하고 홈페이지(http://www.humetro.busan.kr)에 게재하며 중요한 사항은 역에 게시할 수 있습니다.\n\n제2조의2(정의)\n\n이 약관에서 사용하는 용어의 뜻은 다음과 같습니다.\n\n""역""이란 여객을 운송하는 정거장을 말합니다.']","부산교통공사가 운영하는 도시철도와 관련된 여객운송약관은 승객(여객)과 공사 간의 권리와 의무 등에 관한 사항을 정하는 것을 목적으로 합니다. 이 약관은 여객운송에 적용되며, 약관에서 정하지 않은 사항은 공사의 내부 규정을 따르고, 약관과 내부 규정에서 정하지 않은 사항은 다른 법령을 준용하거나 일반 관례에 따릅니다. 또한, 이 약관은 여객이 열람할 수 있도록 도시철도 각 역에 비치되어 있으며, 공사 홈페이지(http://www.humetro.busan.kr)에 게재되어 있습니다. 중요한 사항은 역에 게시될 수 있습니다. 약관에서 사용되는 용어 중 '역'은 여객을 운송하는 정거장을 의미합니다.",single_hop_specifc_query_synthesizer
"Hey, can you tell me what a 역 mean in the public transport system?","['""역""이란 여객을 운송하는 정거장을 말합니다.\n\n""열차""란 여객을 운송하는 전동차를 말합니다.\n\n""승차권""이란 열차를 이용할 수 있는 증표를 말합니다.\n\n""QR승차권""이란 역사내 승차권발매기에서 발매하여 도시철도를 이용할 수 있는 1회용 승차권을 말합니다.\n\n""교통카드""란 한 장의 카드로 도시철도, 시내버스, 기타 각종 교통수단 등을 선불 ·후불 또는 무임으로 이용할 수 있는 승차권을 말하며, 그 종류는 선불·후불교통카드, 복지교통카드, 다자녀 교통카드 및 유아용교통카드로 구분합니다.\n\n""모바일승차권""이란 도시철도 구간을 선불 금액 충전 후 이용할 수 있는 승차권으로서 공사 모바일 애플리케이션(이하 ""앱"" 이라고 합니다.)에서 전자적인 형태로 발급되는 것을 말합니다.']",역 refers to a station where passengers are transported in the public transport system.,single_hop_specifc_query_synthesizer
What is a regualr pass for public transport?,"['""단체승차권""이란 일정 수 이상의 여객이 동일한 도시철도 구간을 이용할 수 있는 승차권을 말합니다.\n\n""정기승차권""이란 공사가 운영하는 도시철도 구간에서 정해진 기간 또는 횟수 이용 후 계속 충전하여 사용할 수 있는 승차권을 말합니다.\n\n""여행시작""이란 여객이 여행을 시작하는 역에서 승차권을 개표한 때를 말합니다.\n\n""신분증""이란 여객운임 할인승차권을 구입할 수 있는 신분증으로서 주민등록증, 학생증, 청소년증, 다자녀가족사랑카드, 디지털신분증(모바일운전면허증, B-PASS) 등을 말합니다.\n\n""개표""란 따로 정한 경우를 제외하고 승차권 또는 교통카드를 게이트에 인식시키는 것을 말합니다.']","A '정기승차권' or regular pass refers to a ticket that can be used for a specified period or number of times on the urban railway sections operated by the corporation, and it can be continuously recharged for further use.",single_hop_specifc_query_synthesizer
"As a city transportation official in Busan, I would like to understand the specific definition and operational mechanism of 메트로페이 as it pertains to fare payment systems under the Urban Railroad Act. Could you provide a detailed explanation of what 메트로페이 entails and how it is integrated into the passenger transport contract establishment process?","['""메트로페이""란 여객이 앱을 내려받아 자동발매기 등에서 현금 또는 계좌이체를 통해 충전하여 그 금액만큼 가치가 저장된 것을 말합니다.\n\n제3조(계약의 성립 및 적용)\n\n여객운송계약의 성립은 별도의 의사표시가 있는 경우를 제외하고는 다음 각 호의 경우에 성립되며, 이 경우 여객은 이 약관 및 이 약관을 근거로 정한 내용에 동의한 것으로 봅니다.\n\n여객이 정해진 운임을 지불하고 승차권 또는 그 증표를 교부받았을 때\n\n여객이 교통카드를 개표한 때(단, 정기승차권, 모바일승차권은 여객이 정해진 요금 또는 메트로페이를 충전한 때)\n\n무임대상자가 일회용 우대승차권을 발급받았을 때']","메트로페이 refers to a system where passengers download an app and recharge it with cash or through bank transfer at automatic ticket machines or other designated points, storing the equivalent value for use. In terms of the passenger transport contract establishment as outlined in Article 3, the contract is considered established when a passenger recharges the designated fare or 메트로페이, among other conditions such as receiving a ticket or scanning a transport card. Specifically, for mobile tickets, the contract is established at the moment the passenger recharges the 메트로페이 with the specified amount.",single_hop_specifc_query_synthesizer
"Hey, can you tell me about discount on fare for families with many children in 부산시, how much they get off?","['여객운임은 별표1에 정한 종류에 따라 소정의 운임을 받습니다.\n\n여객의 기본운임은 여객이 승차한 출발역과 도착역간 최단경로의 거리에 의하여 다음과 같이 적용합니다.\n\n1구간: 출발역 기준 10km까지\n\n2구간: 출발역 기준 10km 초과\n\n여객은 여객운임에 대하여 2개 이상의 할인조건에 해당하는 경우라도 동일 승차권에 대하여는 중복할인을 청구할 수 없습니다.\n\n제6조(여객운임의 감면)\n\n법령 또는 공사가 필요하다고 인정할 때에는 다음 각 호와 같이 여객운임의 전부 또는 일부를 감면 할 수 있습니다.\n\n무임: 만 65세 이상 노인, 국가유공자, 장애인, 어린이, 만 5세 이하 유아\n\n할인: 부산시 다자녀 가정 구성원에 대해 운임의 50% 범위 내에서 할인']","In 부산시, members of families with many children are eligible for a discount on fares within the range of 50% of the fare amount.",single_hop_specifc_query_synthesizer
What are the disconts for families in Busan-si?,"['할인: 부산시 다자녀 가정 구성원에 대해 운임의 50% 범위 내에서 할인\n\n공사가 필요하다고 인정하는 여객에 대하여는 지정한 기간에 한하여 운임의 일부 또는 전부를 감면할 수 있습니다.\n\n제7조(구간초과 등의 운임정산)\n\n다음 각 호의 경우에는 운임을 정산하여야 합니다.\n\n구간초과: 승차권면의 여객운임과 실제승차구간의 여객운임과의 차액\n\n개표후 3시간 초과: 어른, 청소년, 어린이별로 최대구간 기본운임\n\n구간과 시간이 동시에 초과하였을 때에는 제1항 제1호 및 제2호의 운임을 합산하여 정산합니다.\n\n다음 각 호의 어느 하나에 해당하는 경우, 여객은 출장한 직원에게 어른, 청소년 등 여객 구분별 최대구간의 기본운임을 지불하여야 합니다.']","In 부산시, members of families with multiple children are eligible for a discount on fares within the range of 50%.",single_hop_specifc_query_synthesizer
"Hey, can you explain what happens if someone tries to use a ticket after its 유효기간 has ended, like what are the rules or consequences for using an expired ticket on public transportation according to the regulations?","['할인 또는 우대승차권을 사용 자격이 없는 사람이 사용하였을 때\n\n승차권면 표시사항을 변조하여 사용하였을 때\n\n유효기간이 종료된 승차권을 사용하였을 때\n\n할인 또는 우대승차권을 사용하는 여객이 신분증을 소지하지 아니하였거나 그 제시를 거절하는 때\n\n단체여객이 인원을 초과하여 승차하였을 때 또는 운임을 면할 목적으로 신분 또는 연령 등을 속여 승차하였을 때\n\n직원 이외의 여객이 직원용승차권을 사용한 때\n\n승차권을 복사 등 기타 위·변조의 방법으로 복제하여 사용한 때\n\n그 밖에 부정승차의 수단으로 승차권을 사용하였을 때\n\n제1항제3호부터 제10호까지의 경우에는 그 승차권을 무효로 하여 회수합니다. 다만, 교통카드, 모바일승차권은 예외로 합니다.\n\n제3장 승차권의 효력']","If someone uses a ticket after its 유효기간 has ended, the ticket is considered invalid. According to the regulations, in such cases, the ticket will be deemed void and will be confiscated. However, this rule does not apply to transportation cards or mobile tickets.",single_hop_specifc_query_synthesizer
Yeogek에 대한 규정은 뭐야?,"['제3장 승차권의 효력\n\n제9조(승차권의 사용조건)\n\n여객은 여행을 시작하여 종료할 때까지 그 승차에 유효한 승차권을 소지하여야 하고 여객운임을 감면받는 여객은 해당 신분증을 소지하여야 합니다.\n\n여객은 각각 1매의 승차권을 소지하고 그 권면 표시사항에 따라 사용할 수 있습니다. 다만, 단체승차권은 예외로 합니다.\n\n여객은 승차권 및 신분증 확인 등 직원의 직무상 요구에 따라야 합니다.\n\n제9조의2(승차권의 유효기간)\n\n승차권의 유효기간은 다음 각호의 경우를 제외하고는 발매일로부터 사용종료일까지로 합니다.\n\nQR승차권: 발매일로부터 180일까지. 다만, 여객운임이 변경된 경우 별도로 정한 기간\n\n단체승차권: 발매시 정한 기간까지']","여객은 여행을 시작하여 종료할 때까지 유효한 승차권을 소지해야 하며, 여객운임을 감면받는 경우 해당 신분증을 소지해야 합니다. 또한, 여객은 1매의 승차권을 소지하고 권면 표시사항에 따라 사용해야 하며, 단체승차권은 예외입니다. 여객은 승차권 및 신분증 확인 등 직원의 직무상 요구에 따라야 합니다.",single_hop_specifc_query_synthesizer
Metropay의 유효기간은 얼마인가요?,"['단체승차권: 발매시 정한 기간까지\n\n정기승차권: 종류별로 정한 기간까지(1일, 3일, 30일)\n\n메트로페이: 여객이 충전 또는 마지막으로 사용한 날로부터 5년까지. 이 경우 유효기간이 경과한 잔액에 대해서는 「상법」 제64에 따라 상사채권소멸시효가 완성되며, 시효 완성 전 여객에게 사전에 통지합니다.\n\n제10조(승차권의 사용특례)\n\n승차권은 다음의 경우에는 제9조 제2항에도 불구하고 사용할 수 있습니다.\n\n어른용의 승차권을 청소년 또는 어린이가 사용하거나, 청소년용의 승차권을 어린이가 사용하는 경우\n\n승차권면에 표시된 구간이내의 구간을 사용하는 경우\n\n제1항의 경우에 여객은 운임의 차액에 대한 반환청구나 승차하지 아니한 구간에 대한 승차의 청구를 할 수 없습니다.']","메트로페이의 유효기간은 여객이 충전하거나 마지막으로 사용한 날로부터 5년까지입니다. 유효기간이 경과한 잔액에 대해서는 「상법」 제64에 따라 상사채권소멸시효가 완성되며, 시효 완성 전 여객에게 사전에 통지합니다.",single_hop_specifc_query_synthesizer
"As a city transportation official, can you explain the specific benefits provided to passengers using QR승차권 under the mobile ticketing system in Busan?","['교통카드와 모바일승차권은 잔여금액이 1구간 운임 이상이면 최대구간을 승차 할 수 있습니다.\n\n제10조의2(모바일승차권의 혜택)\n\n여객이 모바일 앱 회원으로서 모바일승차권을 10회 사용할 때 마다 도시철도 최대구간을 1회 승차할 수 있는 이용권을 지급합니다.\n\n이용권은 현금으로 반환하지 아니하고, 정기권과 이용권은 사용횟수 계산에서 제외됩니다.\n\n제1항의 모바일승차권의 사용횟수 계산기간은 180일이며, 최초 사용일 기준으로 180일 이후부터 일 단위 선입선출 방식에 따라 자동으로 사용횟수가 소멸됩니다.\n\n제11조(동일한 역을 3시간이내 들어갔다 나올 경우의 처리)\n\n여객이 동일한 역을 3시간 이내에 들어갔다 나오는 경우의 처리는 다음 각 호와 같습니다.\n\nQR승차권은 집표합니다.']","Passengers using QR승차권 as mobile app members are entitled to a benefit where, for every 10 uses of the mobile ticket, they receive a voucher for a one-time ride on the maximum section of the urban railroad. This voucher cannot be redeemed for cash, and the usage count for such vouchers or regular tickets is excluded from the calculation of usage frequency.",single_hop_specifc_query_synthesizer
"Hey, can you explain what happens if I need to cancel a grup tiket like a 단체승차권 before the travel starts and it's still within the valid period according to the Urban Railroad Act in Busan?",['제4장 운임의 반환 및 보상\n\n제12조(여객운임의 반환)\n\n여객이 다음 각 호의 어느 하나에 해당하는 사유로 여객운임의 반환을 청구할 경우에는 공사에 지불한 여객운임을 반환합니다.\n\n유효기간이 남아 있고 개표하지 않은 QR승차권 또는 1일·3일 승차권이 불필요하게 되었을 때\n\n단체승차권으로서 여행시작 전이고 통용기간 내인 경우에 여행을 취소하였을 때\n\n유효기간이 남아 있는 1개월 승차권이 불필요하게 되었을 때\n\n메트로페이의 잔액 환불을 요구하였을 때\n\n여객의 사정으로 개표 후 승차하지 않고 10분 이내에 동일한 역을 되돌아 나왔을 때\n\n승차권을 개표 후 여객의 귀책없이 마지막 열차가 출발하여 승차하지 못한 때'],"If you cancel a 단체승차권 before the start of travel and it is still within the valid period, you are eligible for a refund of the fare paid to the corporation.",single_hop_specifc_query_synthesizer
How does the mobile app handle fare refunds?,"['승차권을 개표 후 여객의 귀책없이 마지막 열차가 출발하여 승차하지 못한 때\n\n제1항제3호의 경우 반환금액은 별표 2와 같이 하며, 모바일 앱으로 발매한 경우에는 반환금액에서 수수료를 차감하지 않고 메트로페이로 반환합니다.\n\n제1항제4호에 따라 메트로페이의 잔액을 현금으로 반환할 때에는 다음과 같이 합니다. 다만 모바일 앱에서 회원으로 가입하지 않은 여객이 휴대전화를 변경, 분실하거나 인증에 사용한 전자우편을 분실하는 등 본인의 정보관리 소홀로 인하여 잔액을 확인할 수 없는 경우에는 반환하지 않습니다.\n\n메트로페이 잔액은 충전한 순서로부터 사용실적을 선입선출의 방법으로 차감하여 계산하며 잔액의 충전수단으로 반환합니다.']","When tickets are issued through the mobile app, the refund amount is returned as MetroPay without deducting any fees. Additionally, if a passenger cannot verify their balance due to personal information management issues such as changing or losing their phone or losing the email used for authentication, and they are not registered as a member on the mobile app, the balance will not be refunded.",single_hop_specifc_query_synthesizer
"Heyy, can u tell me if ther is a automtic photo mashine at Bujeon station on the Busan Metro 1 line, and also wat the extra fare wud be for an adult travelin from Bujeon on the Donghae Line to a urban rail section in Ulsan with over 10km distance, considerin the themes of Bujeon and fare rules?","['<1-hop>\n\n자동사진기 설치 현황\n\n1호선\n\n하단: 1대\n\n괴정: 1대\n\n자갈치: 1대\n\n남포: 1대\n\n중앙: 1대\n\n부산: 1대\n\n범일: 1대\n\n범내골: 1대\n\n서면(1): 1대\n\n부전: 1대\n\n양정: 1대\n\n시청: 1대\n\n연산(1): 1대\n\n동래(1): 1대\n\n부산대: 1대\n\n2호선\n\n장산: 1대\n\n센텀시티: 1대\n\n수영(2): 1대\n\n경성대·부경대: 1대\n\n대연: 1대\n\n서면(2): 1대\n\n사상(2): 1대\n\n덕천(2): 1대\n\n화명: 1대\n\n3호선\n\n설치 없음\n\n4호선\n\n설치 없음', '<2-hop>\n\n650(기본운임)+추가운임(부산+울산)+100(시계외운임) 시계외운임(동해선): 부산구간과 울산구간을 연속하여 10km 초과 시 부과 동해선(울산구간)→도시철도 어른 150 1,450+200/10km(부산구간)+200/10km(울산구간)+200 1,600(기본운임)+추가운임(부산+울산)+200(시계외운임) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 동해선(울산구간)→도시철도 청소년 0 1,050+150/10km(부산구간)+150/10km(울산구간)+150 1,050(기본운임)+추가운임(부산+울산)+150(시계외운임) 추가운임(동해선): 부산구간(부전~월내) 10km 초과 시 10km마다 부과하는 운임/울산구간(월내~태화강) 10km 초과 시 10km마다 부과하는 운임 동해선(울산구간)→도시철도 어린이 0 650+100/10km(부산구간)+100/10km(울산구간)+100']","Yes, there is an automatic photo machine installed at Bujeon station on the Busan Metro 1 line. Regarding the fare for an adult traveling from Bujeon on the Donghae Line to an urban rail section in Ulsan over 10km, the total cost would include the basic fare of 1,600 plus additional fares for the Busan and Ulsan sections at 200 per 10km each, and an extra 200 for the out-of-zone fare, resulting in a total fare of 1,600 + 200 (Busan section) + 200 (Ulsan section) + 200 (out-of-zone) = 2,200.",multi_hop_specific_query_synthesizer
"Heyy, can u tell me bout the bike storage situashun at Mangmi station on the Busan Metro Line 3, and also confirm if Mangmi is one of the major stations on that line, cuz I’m tryna plan my commute and need all the deets for my bike and route plannin, ya know?","['<1-hop>\n\n자전거보관소 현황\n\n1호선\n\n다대포해수욕장: 2번 출구(10대), 3번 출구(10대), 4번 출구(25대) - 관리자: 사하구청\n\n신평: 1번 출구(40대), 4번 출구(30대), 6번 출구(30대), 9번 출구(20대) - 관리자: 사하구청\n\n하단: 1번 출구(42대), 2번 출구(31대), 2, 4번 출구 사이(6대), 3번 출구(10대), 5, 7번 출구 사이(27대), 6번 출구(16대), 7번 출구(7대), 8번 출구(9대), 12번 출구(7대) - 관리자: 사하구청\n\n2호선\n\n장산: 2번 출구(10대), 6번 출구(10대), 5, 7번 출구 사이(8대), 7번 출구(10대), 8번 출구(14대), 9번 출구(10대), 11번 출구(6대), 12번 출구(7대), 14번 출구(7대) - 관리자: 해운대구청\n\n해운대: 2번 출구(14대), 3번 출구(10대), 7번 출구(7대) - 관리자: 해운대구청\n\n3호선\n\n망미: 4번 출구(24대), 5, 7번 출구 사이(16대) - 관리자: 수영구청', '<2-hop>\n\n3호선\n\n총 25개\n\n주요 역: 망미, 배산, 물만골, 연산(3), 거제(3), 종합운동장, 사직, 미남(3), 만덕, 남산정, 숙등, 덕천(3), 구포, 강서구청, 체육공원\n\n4호선\n\n없음']","At Mangmi station on Busan Metro Line 3, there are bike storage facilities available at 4th exit with a capacity of 24 bikes and between the 5th and 7th exits with a capacity of 16 bikes, managed by Suyeong-gu Office. Additionally, Mangmi is indeed listed as one of the major stations on Line 3.",multi_hop_specific_query_synthesizer
"Busan city transportation official here, searching for detailed information on how to handle refunds for Cashbee (캐시비) cards, including the process for non-recognized cards and the limitations on partial refunds as per the Urban Railroad Act compliance. Can you provide specifics on refund procedures at convenience stores and through mail for 캐시비 cards, including any associated fees or conditions?","['<1-hop>\n\n신한/우리ATM : 잔액 50만원 이하 환불가능(환불 수수료 500원)\n\n정상카드 역시 환불봉투를 통한 접수가능하나 실물카드는 반환되지 않으며 카드값도 환불되지 않음(전량 폐기) 또한 충전금 부분 환불 불가하며, 전액 환불만 가능\n\n미인식카드 환불\n\n카드 외형상 이상은 없으나 기능상의 문제로 단말기에서 인식이 불가능한 카드인 경우 캐시비 가맹 편의점에 비치된 환불봉투 또는 홈페이지 환불봉투 출력 서비스를 이용해 카드 동봉 후 우편 접수하시면 됩니다. 외형상 훼손(휘어짐/금/노후/펀칭/DIY분해)이 있을 경우 잔액만 환불 가능\n\n2강 고객 응대\n\n고객 유형별 응대 방법', '<2-hop>\n\n마이비(하나로)\n\n충전: 전국 편의점과 지하철에서 충전 가능합니다.\n\n소득공제 신청: 홈페이지 회원가입 후 신청할 수 있습니다. 단, 카드 등록 이전에 사용한 금액에 대해서는 소급하여 공제받을 수 없습니다.\n\n미성년자 할인등록: 어플에서 등록\n\n환불: 2만원 이하의 사용 금액에 대해 GS25와 세븐일레븐에서 환불\n\n캐시비\n\n충전: 전국 편의점과 지하철에서 충전 가능합니다.\n\n소득공제 신청: 홈페이지 회원가입 후 신청할 수 있습니다. 단, 카드 등록 이전에 사용한 금액에 대해서는 소급하여 공제받을 수 없습니다.\n\n미성년자 할인등록: 첫 충전일부터 신청 가능합니다. 무권종 카드는 편의점에서 구입한 후 즉시 등록해야 합']","For Cashbee (캐시비) cards, refund procedures vary based on the card's condition and the refund method. At convenience stores like GS25 and Sevens, refunds are possible for usage amounts of 20,000 won or less. For non-recognized cards, where the card appears normal but cannot be read by terminals due to functional issues, you can use refund envelopes available at Cashbee-affiliated convenience stores or print them from the homepage. The card must be enclosed and submitted via mail. Note that if the card shows physical damage (e.g., bending, cracks, wear, punching, or DIY disassembly), only the remaining balance can be refunded. Additionally, for normal cards, refunds can also be processed through refund envelopes, but the physical card will not be returned as it is entirely discarded, and the card cost is not refunded. Partial refunds of the charged amount are not allowed; only full refunds are possible. At Shinhan/Uri ATMs, refunds are available for balances of 50,000 won or less, with a refund fee of 500 won.",multi_hop_specific_query_synthesizer
"How dose the policy on invalid tickts apply to mobile tickts (모바일승차권) in the Busan urban railway system, and what are the specific fares for adults using 모바일승차권 across different sections?","['<1-hop>\n\n할인 또는 우대승차권을 사용 자격이 없는 사람이 사용하였을 때\n\n승차권면 표시사항을 변조하여 사용하였을 때\n\n유효기간이 종료된 승차권을 사용하였을 때\n\n할인 또는 우대승차권을 사용하는 여객이 신분증을 소지하지 아니하였거나 그 제시를 거절하는 때\n\n단체여객이 인원을 초과하여 승차하였을 때 또는 운임을 면할 목적으로 신분 또는 연령 등을 속여 승차하였을 때\n\n직원 이외의 여객이 직원용승차권을 사용한 때\n\n승차권을 복사 등 기타 위·변조의 방법으로 복제하여 사용한 때\n\n그 밖에 부정승차의 수단으로 승차권을 사용하였을 때\n\n제1항제3호부터 제10호까지의 경우에는 그 승차권을 무효로 하여 회수합니다. 다만, 교통카드, 모바일승차권은 예외로 합니다.\n\n제3장 승차권의 효력', '<2-hop>\n\n부산 도시철도 승차권 요금표\n\n교통카드/모바일승차권 요금\n\n대상 1구간 2구간 비고 어른 1,600원 1,800원 청소년 1,050원 1,200원 어린이 무료 무료 다자녀가정 800원 900원\n\nQR승차권 요금\n\n대상 1구간 2구간 비고 어른 1,700원 1,900원 청소년 1,150원 1,300원 어린이 700원 800원 다자녀가정 850원 950원\n\n정기권 요금\n\n어른 정기권\n\n1일권: 6,000원 (횟수제한 없이 1일 사용)\n\n3일권: 13,000원 (횟수제한 없이 3일 사용)\n\n1개월권: 45,000원 (30일간 45회까지 사용)\n\n청소년 정기권\n\n1일권: 4,000원 (횟수제한 없이 1일 사용)\n\n3일권: 9,000원 (횟수제한 없이 3일 사용)\n\n1개월권: 33,000원 (30일간 45회까지 사용)\n\n단체권 할인율 (20인 이상)\n\n대상 할인율 기준 어른 10% 교통카드 기준 청소년 10% 교통카드 기준 어린이 10% QR승차권 기준\n\n참고사항']","In the Busan urban railway system policy, mobile tickets (모바일승차권) are an exception to the rule of invalidation and confiscation of tickets in cases of misuse, such as using discounted or preferential tickets without qualification, altering ticket details, using expired tickets, or other fraudulent means as outlined in the regulations. This meansවිමින් ඇති බවයි

Assistant: {
    ",multi_hop_specific_query_synthesizer
Where is the unmanned civil service machine located at Centum City station on the Busan Metro?,"['<1-hop>\n\n6786-205 206 센텀시티(관) 6786-206 207 민락 6786-207 208 수영(독) 6786-208 209 광안(관) 6786-209 210 금련산 6786-210 211 남천 6786-211 212 경성대부경대(관) 6786-212 213 대연 6786-213 214 못골 6786-214 215 지게골 6786-215 216 문현(관) 6786-216 217 국제금융센터·부산은행 6786-217 218 전포(관) 6786-218 219 서면(독) 6786-219 220 부암 6786-220 221 가야 6786-221 222 동의대(관) 6786-222 223 개금 6786-223 224 냉정(관) 6786-224 225 주례 6786-225 226 감전 6786-226 227 사상(독) 6786-227 228 덕포 6786-228 229 모덕(관) 6786-229 230 모라 6786-230 231 구남 6786-231 232 구명(관) 6786-232 233 덕천(독) 6786-233 234 수정 6786-234 235 화명(관) 6786-235 236 율리 6786-236 237 동원 6786-237 238 금곡 6786-238 239 호포(관) 6786-239 240 증산 6786-240 241 부산대양산캠퍼스 6786-241 242 남양산 6786-242 243 양산(관) 6786-243 3호선(17역) 301 수영(독) 6786-301 302 망미 6786-302 303 배산(관) 6786-303 304 물만골 6786-304 305 연산(독) 6786-305 306 거제(관) 6786-306 307 종합운동장 6786-307 308 사직 6786-308 309 미남(독) 6786-309 310 만덕(관) 6786-310 311 남산정 6786-311 312 숙등 6786-312 313 덕천(독) 6786-313 314', '<2-hop>\n\n무인 민원발급기 설치 현황\n\n부산 지하철 호선별 역별 무인 민원발급기 설치 현황은 다음과 같습니다:\n\n1호선\n\n다대포해수욕장: 지하1층, 사하구청\n\n부산진: 지하1층, 동구청\n\n서면: 지하1층, 부산진구청\n\n연산: 지하1층, 연제구청\n\n부산대: 지상1층, 금정구청\n\n2호선\n\n센텀시티: 지하1층, 해운대구청\n\n민락: 지하1층, 수영구청\n\n수영: 지하1층, 수영구청\n\n금련산: 지하1층, 수영구청\n\n사상: 지하1층, 사상구청\n\n냉정: 지하1층, 사상구청\n\n증산: 지상1층, 양산시청\n\n부산대 양산캠퍼스: 지하1층, 양산시청\n\n남양산: 지하2층, 양산시청\n\n3호선\n\n미남: 지하1층, 동래구청\n\n각 역의 무인 민원발급기는 지하철역 내부에 설치되어 있으며, 해당 구청이나 시청에서 관리합니다.']",The unmanned civil service machine at Centum City station on the Busan Metro is located on the underground 1st floor (지하1층) and is managed by Haeundae-gu Office.,multi_hop_specific_query_synthesizer
