user_input,reference_contexts,reference,synthesizer_name
"Hey, can you tell me if I can organize a campaign event at 연산역 and also know about the new locker system at 연산 station for storing stuff, like what are the sizes and payment options for them, since I need to plan for both the event and storage during my visit there?","['<1-hop>\n\n안전사고의 우려가 있는 행사\n\n선교를 목적으로 하는 종교 관련 행사\n\n사회적 이슈가 되는 캠페인 관련 행사\n\n신청기한 :\n\n행사일 10일전까지,1개월 이내의 행사만 신청가능\n\n캠페인은 역당 1개월내 5일 초과 불가, 동일행사 경우 2개역까지 신청 가능\n\n승인절차\n\n문화행사(홈페이지) 신청 → 적합성 심사 → 승인 및 불가 → 행사진행\n\n서면역,연산역,미남역 공연행사는 잠정 중단(실내 공연 재개 보류)\n\n행사일정은 협의조정 후 홐페이지의 공영일정 안내에 게시\n\nCHAPTER3 교통카드\n\n1강 선불ㆍ 후불ㆍ 복지 교통카드\n\n선불 교통카드 이용방법\n\n마이비(하나로)\n\n충전: 전국 편의점과 지하철에서 충전 가능합니다.', '<2-hop>\n\n탈선, 정전, 신호 이상, 사고 여부 확인 요구\n\n기관사 과실, 차량결함 여부 따라 차량처와 처리 부서 결정\n\n3차 보험접수 (영업처)\n\n영업배상 처리 의뢰 건에 한하여 보험접수 처리\n\n보험 접수 후 보험사 손해사정인과 보상 범위 결정 및 피해자와 합의\n\n영업배상 관련 손해배상청구소송 처리\n\n6강 물품보관함 관련\n\n기본가격 및 사이즈\n\n구분 소 중 대 특대 기본가격(원) 2,000 3,000 4,000 5,000 구형 사이즈(cm) 30×42×55 40×42×55 50×42×55 60×42×55 신형 사이즈(cm) 37×27×55 37×37×55 37×57×55 37×87×55\n\n추가요금\n\n구형: 현금만 가능\n\n신형: 현금·카드 가능\n\n1호선 신형 물품보관함 설치 역사 : 자갈치, 남포, 부산, 범내골, 서면, 시청, 연산, 동래, 부산대']","Regarding organizing a campaign event at 연산역, I'm sorry, but public performances and events at 연산역 are currently suspended as indoor performances are on hold. For campaigns in general, there are restrictions such as a maximum of 5 days per month per station and applications can only be made for events within 1 month and at least 10 days before the event date. As for the new locker system at 연산 station, it is equipped with new-type lockers as it is on Line 1. The sizes for the new lockers are: Small (37×27×55 cm) at 2,000 won, Medium (37×37×55 cm) at 3,000 won, Large (37×57×55 cm) at 4,000 won, and Extra Large (37×87×55 cm) at 5,000 won. Payment options for these new lockers include both cash and card.",multi_hop_specific_query_synthesizer
What are the specific benefits and usage limits of a 1-month adult 정기권 for the Busan urban railway system?,"['<1-hop>\n\n선후불은 운임 미차감, 복지카드는 15분 미체크, 정기권은 사용횟수 미차감\n\n2019.1.1.부터 시스템 개편으로 교통카드운임 미차감 됨\n\n호선에 관계없이 환승역은 동일역으로 적용\n\n11강 단체승차권 처리\n\n단체승차권 처리\n\n접속방법 : 통합 홈페이지 → 업무지원 → 홈페이지 관리자모드\n\n영수증 발매 : 수납처리 후 “발매”버튼 클릭\n\n역보관용, 승객용 영수증이 한 면에 인쇄\n\n고객보관용 영수증은 고객에게 전달, 역보관용 영수증은 역에서 보관\n\n2023.4.1. 이후 단체승차권 20명 당 1인 무임 폐지, 기존 주문제승차권(할인율 15%) 폐지\n\n12강 운행불능 지연 처리\n\n운행불능ㆍ지연 처리\n\n운차운행불능 및 열차운행 지연시 여객운임 반환(1인 1,600원)', '<2-hop>\n\n부산 도시철도 승차권 요금표\n\n교통카드/모바일승차권 요금\n\n대상 1구간 2구간 비고 어른 1,600원 1,800원 청소년 1,050원 1,200원 어린이 무료 무료 다자녀가정 800원 900원\n\nQR승차권 요금\n\n대상 1구간 2구간 비고 어른 1,700원 1,900원 청소년 1,150원 1,300원 어린이 700원 800원 다자녀가정 850원 950원\n\n정기권 요금\n\n어른 정기권\n\n1일권: 6,000원 (횟수제한 없이 1일 사용)\n\n3일권: 13,000원 (횟수제한 없이 3일 사용)\n\n1개월권: 45,000원 (30일간 45회까지 사용)\n\n청소년 정기권\n\n1일권: 4,000원 (횟수제한 없이 1일 사용)\n\n3일권: 9,000원 (횟수제한 없이 3일 사용)\n\n1개월권: 33,000원 (30일간 45회까지 사용)\n\n단체권 할인율 (20인 이상)\n\n대상 할인율 기준 어른 10% 교통카드 기준 청소년 10% 교통카드 기준 어린이 10% QR승차권 기준\n\n참고사항']","The 1-month adult 정기권 for the Busan urban railway system costs 45,000 won and allows usage up to 45 times within a 30-day period. Additionally, as noted in the system updates, the usage count for 정기권 is not deducted per ride, providing a cost-effective option for frequent travelers.",multi_hop_specific_query_synthesizer
"As a maintenance engineer for the Busan Metro, I am often asked about payment systems by passengers. Can you explain the specific refund policies for Cashbee and T-money cards at CU stores, and how they compare to the refund options for Rail Plus cards at CU locations, considering the maximum refundable amounts and associated fees?","['<1-hop>\n\nCHAPTER2 고객서비스\n\n1강 캐시비ㆍ티머니 카드 사용 및 환불\n\n캐시비·티머니 카드 사용등록\n\n청소년·어린이 카드 등록\n\n청소년 ㆍ 어린이 표기된 카드 청소년·어린이 구분 없는 통합권종 카드 첫 충전일 10일 이내 홈페이지/ARS로 등록해야 할인요금 유지 (미등록시 일반요금으로 전환) 편의점(세븐일레븐, CU, GS25, 미니스톱)에서 카드구입시 생년월일 등록\n\n캐시비·티머니 카드 사용환불\n\n정상카드 환불\n\n인식 가능한 카드는 가맹점에서 전액 환불가능하며 소정의 환불 수수료를 공제 후 현장에서 현금으로 지급(카드는 반환)\n\n편의점 : 잔액 2만원 이하 환불 가능(환불 수수료 500원) (CU는 3만원 이하 환불 가능)\n\n신한/우리ATM : 잔액 50만원 이하 환불가능(환불 수수료 500원)', '<2-hop>\n\n레일플러스\n\n충전: CU, 이마트24, 스토리웨이, 그리고 우리, 롯데의 ATM에서 충전 가능합니다.\n\n소득공제 신청: 홈페이지 회원가입 후 신청할 수 있습니다. 단, 카드 등록 이전에 사용한 금액에 대해서는 소급하여 공제받을 수 없습니다.\n\n미성년자: 홈페이지 등록이 필요합니다.\n\n할인 등록: 3만원 이하의 사용 금액에 대해서는 CU와 이마트24에서 할인을 받을 수 있습니다.\n\n환불: 3만원 이하의 사용 금액에 대해서는 CU와 이마트24에서 환불을 받을 수 있습니다.\n\n후불교통카드 이용방법\n\n다자녀가족 사랑카드\n\n발급 대상: 주소지가 부산이며 자녀가 3명 이상인 가정으로, 막내의 나이가 19세 미만이어야 합니다.']","For Cashbee and T-money cards, refunds at CU stores are possible for balances up to 30,000 won, with a refund fee of 500 won deducted before the remaining amount is paid in cash on-site, and the card is returned. In comparison, for Rail Plus cards, refunds at CU locations are available for usage amounts up to 30,000 won, though the context does not specify any associated refund fee for Rail Plus cards. Thus, while both card types allow refunds up to the same maximum amount at CU, the fee structure differs as a specific fee is mentioned only for Cashbee and T-money cards.",multi_hop_specific_query_synthesizer
"Hey, can you tell me all about the fare structure for the Donghae Line in the 부산구간, like how much extra fare is added for adults, teenagers, and kids when you go over 10km in the 부산구간, and also if there any special rules or additional costs when using this line with the urban railway in the 부산구간 area or something like that?","['<1-hop>\n\n동해선(부산구간)→도시철도 청소년 0 1,050+150/10km 1,050(기본운임)+추가운임(부산구간) 추가운임(동해선)은 부산구간 10km 초과 시 10km마다 부과하는 운임 동해선(부산구간)→도시철도 어린이 0 650+100/10km 650(기본운임)+추가운임(부산구간)', '<2-hop>\n\n주요 안내사항\n\n추가운임 정보:\n\n도시철도 2구간 이용 시 추가운임: 어른 200원, 청소년 150원, 어린이 0원\n\n동해선 부산구간(부전~월내): 10km 초과 시 10km마다 추가 운임 부과\n\n동해선 울산구간(월내~태화강): 10km 초과 시 10km마다 추가 운임 부과\n\n시계외 운임:\n\n부산구간과 울산구간을 연속하여 10km 초과 시 부과됨\n\n어른: 200원, 청소년: 150원, 어린이: 100원\n\n환승 시 주의사항:\n\n도시철도 2구간 운임은 하차 시 별도 부과됨\n\n어린이는 대부분의 도시철도 구간에서 무료 혜택이 적용됨']","For the Donghae Line in the 부산구간, additional fares are applied when exceeding 10km. For every 10km over the initial 10km, the extra fare is added as follows: for adults, it is 200원; for teenagers (청소년), it is 150원; and for children (어린이), it is 100원 in some cases, though in transfers to urban railway, children often get free benefits. Specifically, for Donghae Line (부산구간) to urban railway, the base fare for teenagers is 1,050원 plus an additional 150원 per 10km over, and for children, it is 650원 plus an additional 100원 per 10km over. Additionally, when using the urban railway with 2 sections in the 부산구간, an extra fare is charged upon exit: 200원 for adults, 150원 for teenagers, and 0원 for children. Special rules include that fares for exceeding 10km are also applied in the 부산구간 (부전~월내) of the Donghae Line, and if you travel continuously over 10km across 부산구간 and 울산구간, the same additional fares apply.",multi_hop_specific_query_synthesizer
"How does the validity period of MetroPay work, and what are the specific conditions under which MetroPay balance can be refunded as per the transportation authority's policy?","['<1-hop>\n\n단체승차권: 발매시 정한 기간까지\n\n정기승차권: 종류별로 정한 기간까지(1일, 3일, 30일)\n\n메트로페이: 여객이 충전 또는 마지막으로 사용한 날로부터 5년까지. 이 경우 유효기간이 경과한 잔액에 대해서는 「상법」 제64에 따라 상사채권소멸시효가 완성되며, 시효 완성 전 여객에게 사전에 통지합니다.\n\n제10조(승차권의 사용특례)\n\n승차권은 다음의 경우에는 제9조 제2항에도 불구하고 사용할 수 있습니다.\n\n어른용의 승차권을 청소년 또는 어린이가 사용하거나, 청소년용의 승차권을 어린이가 사용하는 경우\n\n승차권면에 표시된 구간이내의 구간을 사용하는 경우\n\n제1항의 경우에 여객은 운임의 차액에 대한 반환청구나 승차하지 아니한 구간에 대한 승차의 청구를 할 수 없습니다.', '<2-hop>\n\n승차권을 개표 후 여객의 귀책없이 마지막 열차가 출발하여 승차하지 못한 때\n\n제1항제3호의 경우 반환금액은 별표 2와 같이 하며, 모바일 앱으로 발매한 경우에는 반환금액에서 수수료를 차감하지 않고 메트로페이로 반환합니다.\n\n제1항제4호에 따라 메트로페이의 잔액을 현금으로 반환할 때에는 다음과 같이 합니다. 다만 모바일 앱에서 회원으로 가입하지 않은 여객이 휴대전화를 변경, 분실하거나 인증에 사용한 전자우편을 분실하는 등 본인의 정보관리 소홀로 인하여 잔액을 확인할 수 없는 경우에는 반환하지 않습니다.\n\n메트로페이 잔액은 충전한 순서로부터 사용실적을 선입선출의 방법으로 차감하여 계산하며 잔액의 충전수단으로 반환합니다.']","The validity period of MetroPay lasts for 5 years from the date of recharge or the last usage by the passenger. After this period, any remaining balance is subject to the statute of limitations for commercial claims as per Article 64 of the Commercial Act, with prior notification to the passenger before the expiration. Regarding refunds, if a passenger misses the last train after ticket validation due to no fault of their own, the refund amount is determined as per Annex 2, and for tickets issued via the mobile app, the refund is returned to MetroPay without deducting any fees. Additionally, when refunding the MetroPay balance in cash, the balance is calculated by deducting usage on a first-in-first-out basis and returned via the original recharge method. However, refunds are not provided if a non-registered mobile app user changes or loses their phone, or loses access to the email used for authentication, resulting in an inability to verify the balance due to their own negligence in information management.",multi_hop_specific_query_synthesizer
"Hey, can u tell me where is the lost item center at 서면역 and what time it open, also if there any event restriction at 서면역 right now?","['<1-hop>\n\n또는 권리주장 습득물 관할 경찰관서(지구대,파출소)에 인계 가능\n\n(부산광역시경찰청 생활안전과-7293(2023.8.9.) 및 영업처-7989(2023.9.5.)) | | 유실물 처리 | ∘ 유실물 열차 번호(2호선 기준) : 상선 #2105 ∘ 절차: 고객센터 보관 ⟶ 익일 상선 유실물 열차를 통해 유실물 센터로 이송 → lost112에서 [습득물 처리] - [포탈업체로 이관 클릭] - [이관일자, 이관업체: 유실물센터,역 부산교통공사 선택] - [이관요청 클릭] ※ 이관요청 처리를 하지 않는 경우, 서면 유실물센터에서 정보확인 및 이관승인 불가 | | 유실물 센터 | ∘ 위치: 서면역 고객센터 내(대표전화 640-7339 / 6786-191) ∘ 운영시간: 09:00~18:00(월~금) / 공휴일 제외 ∘ 유실물의 보관 기간 및 경찰서 인계 기간', '<2-hop>\n\n안전사고의 우려가 있는 행사\n\n선교를 목적으로 하는 종교 관련 행사\n\n사회적 이슈가 되는 캠페인 관련 행사\n\n신청기한 :\n\n행사일 10일전까지,1개월 이내의 행사만 신청가능\n\n캠페인은 역당 1개월내 5일 초과 불가, 동일행사 경우 2개역까지 신청 가능\n\n승인절차\n\n문화행사(홈페이지) 신청 → 적합성 심사 → 승인 및 불가 → 행사진행\n\n서면역,연산역,미남역 공연행사는 잠정 중단(실내 공연 재개 보류)\n\n행사일정은 협의조정 후 홐페이지의 공영일정 안내에 게시\n\nCHAPTER3 교통카드\n\n1강 선불ㆍ 후불ㆍ 복지 교통카드\n\n선불 교통카드 이용방법\n\n마이비(하나로)\n\n충전: 전국 편의점과 지하철에서 충전 가능합니다.']","The lost item center at 서면역 is located inside the Seomyeon Station Customer Center, and you can reach them at the representative phone numbers 640-7339 or 6786-191. Their operating hours are from 09:00 to 18:00, Monday to Friday, excluding public holidays. Regarding event restrictions at 서면역, currently, performance events are temporarily suspended, and indoor performances remain on hold.",multi_hop_specific_query_synthesizer
"Can you tell me wich stations on the 2호선 have major commercial or infrastructural developments like 사상, and what specific developments are associated with 사상 station?","['<1-hop>\n\n2호선\n\n총계: 43\n\n주요 역: 장산, 중동, 해운대, 동백, 벡스코(시립미술관), 센텀시티, 민락, 수영(2), 광안, 금련산, 남천, 경성대·부경대, 대연, 못골, 지게골, 문현, 국제금융센터·부산은행, 전포, 서면(2), 부암, 가야, 동의대, 개금, 냉정, 주례, 감전, 사상(2), 덕포, 모덕, 모라, 구남, 구명, 덕천(2), 수정, 화명, 율리, 동원, 금곡, 호포, 증산, 부산대양산캠퍼스, 남양산, 양산\n\n3호선\n\n총계: 17\n\n주요 역: 수영(3), 망미, 배산, 물만골, 연산(3), 거제(3), 종합운동장, 사직, 미남(3), 만덕, 남산정, 숙등, 덕천(3), 구포, 강서구청, 체육공원, 대저(3)\n\n4호선\n\n총계: 14\n\n주요 역: 미남(4), 동래(4), 수안, 낙민, 충렬사, 명장, 서동, 금사, 반여농산물시장, 석대, 영산대, 윗반송, 고촌, 안평', ""<2-hop>\n\n2호선\n\n금곡: 북구장애인복지관 ('15)\n\n화명: 롯데마트 ('00)\n\n수정: 롯데캐슬 카이저 ('12)\n\n구남: 협진태양 쇼핑프라자 ('00)\n\n사상: 시외버스터미널 ('12), 김해경전철 ('11)\n\n부암: 온 종합병원 ('11)\n\n서면: 아이온시티 ('07)\n\n국제금융센터·부산은행: 부산국제 금융센터 ('14)\n\n문현: 삼성힐타워 ('01)\n\n경성대·부경대: 센츄리시티 ('01), CJ스파크 ('06), KT주상복합 ('16)\n\n금련산: 좋은강안병원 ('04)\n\n광안: SK VIEW(주상복합) ('04), 수영광안상가 ('16)\n\n센텀시티: 롯데백화점 ('07), 신세계UEC ('08), 센텀임페리얼 ('08), 대우트럼프월드 ('05), 제2벡스코 오디토리움 ('12)\n\n벡스코: 동해선 벡스코역 ('16)\n\n해운대: 라뮤에뜨 ('14)\n\n장산: 롯데마트 ('02), 삼정코아 ('03), 세종월드 ('04), 웅신시네아트 ('04), NC백화점 ('05), 화목데파트 ('00)\n\n3호선""]","On the 2호선, several stations have major commercial or infrastructural developments. Specifically, 사상 station is associated with the 시외버스터미널 (established in 2012) and the 김해경전철 (established in 2011). Other notable stations with developments include 금곡 with 북구장애인복지관, 화명 with 롯데마트, 수정 with 롯데캐슬 카이저, 구남 with 협진태양 쇼핑프라자, 부암 with 온 종합병원, 서면 with 아이온시티, 국제금융센터·부산은행 with 부산국제 금융센터, 문현 with 삼성힐타워, 경성대·부경대 with multiple complexes like 센츄리시티 and CJ스파크, 금련산 with 좋은강안병원, 광안 with SK VIEW and 수영광안상가, 센텀시티 with 롯데백화점 and 신세계UEC among others, 벡스코 with 동해선 벡스코역, 해운대 with 라뮤에뜨, and 장산 with multiple establishments like 롯데마트 and NC백화점.",multi_hop_specific_query_synthesizer
Wat is the total fare for an adult transfering from urban railway to Donghae Line in Busan section (부산구간)?,"['<1-hop>\n\n도시철도↔좌석버스 환승\n\n환승방법 대상 도시철도 1구간(원) 타교통수단(원) 총운임(원) 비고 도시철도→좌석버스 어른 1,600 500 2,100 도시철도 2구간 이용 시, 추가운임 부과(어른 200원, 청소년 150원, 어린이 0원) 도시철도→좌석버스 청소년 1,050 300 1,350 도시철도→좌석버스 어린이 무료 0 무료 좌석버스→도시철도 어른 0 2,100 2,100 좌석버스→도시철도 청소년 0 1,350 1,350 좌석버스→도시철도 어린이 무료 0 무료\n\n도시철도↔동해선(부산구간, 부전~월내) 환승', '<2-hop>\n\n환승방법 대상 도시철도 1구간(원) 타교통수단(원) 총운임(원) 비고 도시철도→동해선(부산구간) 어른 1,600 200/10km 1,600(기본운임)+추가운임(부산구간) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 도시철도→동해선(부산구간) 청소년 1,050 150/10km 1,050(기본운임)+추가운임(부산구간) 추가운임(동해선)은 부산구간 10km 초과 시 10km마다 부과하는 운임 도시철도→동해선(부산구간) 어린이 무료 650+100/10km 650(기본운임)+추가운임(부산구간) 동해선(부산구간)→도시철도 어른 150 1,450+200/10km 1,600(기본운임)+추가운임(부산구간) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 동해선(부산구간)→도시철도 청소년 0 1,050+150/10km 1,050(기본운임)+추가운임(부산구간)']","The total fare for an adult transferring from urban railway to Donghae Line in the Busan section (부산구간) is 1,600 won as the basic fare plus additional fare based on the distance traveled in the Busan section.",multi_hop_specific_query_synthesizer
"Mangmi station at 3 line, how many intercoms got there?","['<1-hop>\n\n3호선\n\n총 25개\n\n주요 역: 망미, 배산, 물만골, 연산(3), 거제(3), 종합운동장, 사직, 미남(3), 만덕, 남산정, 숙등, 덕천(3), 구포, 강서구청, 체육공원\n\n4호선\n\n없음', '<2-hop>\n\n해운대: 엘리베이터용 인터폰 16개, 비상인터폰 3개, 콜폰 15개\n\n3호선\n\n3호선의 편의시설 통화장치는 엘리베이터용 인터폰, 비상인터폰, 콜폰으로 구분됩니다. 주요 역의 설치 현황은 다음과 같습니다:\n\n수영: 엘리베이터용 인터폰 1개, 비상인터폰 3개\n\n망미: 엘리베이터용 인터폰 16개, 비상인터폰 3개, 콜폰 9개\n\n4호선\n\n4호선의 편의시설 통화장치는 엘리베이터용 인터폰, 비상인터폰, 콜폰으로 구분됩니다. 주요 역의 설치 현황은 다음과 같습니다:\n\n미남(광장): 엘리베이터용 인터폰 9개, 콜폰 3개\n\n동래: 엘리베이터용 인터폰 10개, 비상인터폰 2개, 콜폰 9개\n\n이 정보는 부산 지하철의 편의시설 통화장치 설치 현황을 요약한 것입니다.']","At Mangmi station on Line 3, there are 16 elevator intercoms, 3 emergency intercoms, and 9 call phones installed.",multi_hop_specific_query_synthesizer
"Hey, can you tell me about how much extra fare I gotta pay if I’m going from Busan Metro to Donghae Line, like, specially in the Wolnae area, and does it change for adults or kids or teens when we talk about extra fares for going over 10km in Wolnae section and all that stuff with the city limits fare too?","['<1-hop>\n\n환승방법 대상 도시철도 1구간(원) 타교통수단(원) 총운임(원) 비고 도시철도→동해선(울산구간) 어른 1,600 200/10km(부산구간)+200/10km(울산구간)+200 1,600(기본운임)+추가운임(부산+울산)+200(시계외운임) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 도시철도→동해선(울산구간) 청소년 1,050 150/10km(부산구간)+150/10km(울산구간)+150 1,050(기본운임)+추가운임(부산+울산)+150(시계외운임) 추가운임(동해선): 부산구간(부전~월내) 10km 초과 시 10km마다 부과하는 운임/울산구간(월내~태화강) 10km 초과 시 10km마다 부과하는 운임 도시철도→동해선(울산구간) 어린이 무료 650+100/10km(부산구간)+100/10km(울산구간)+100 650(기본운임)+추가운임(부산+울산)+100(시계외운임) 시계외운임(동해선): 부산구간과', '<2-hop>\n\n주요 안내사항\n\n추가운임 정보:\n\n도시철도 2구간 이용 시 추가운임: 어른 200원, 청소년 150원, 어린이 0원\n\n동해선 부산구간(부전~월내): 10km 초과 시 10km마다 추가 운임 부과\n\n동해선 울산구간(월내~태화강): 10km 초과 시 10km마다 추가 운임 부과\n\n시계외 운임:\n\n부산구간과 울산구간을 연속하여 10km 초과 시 부과됨\n\n어른: 200원, 청소년: 150원, 어린이: 100원\n\n환승 시 주의사항:\n\n도시철도 2구간 운임은 하차 시 별도 부과됨\n\n어린이는 대부분의 도시철도 구간에서 무료 혜택이 적용됨']","For transfers from Busan Metro to Donghae Line, including the Wolnae area, the fare structure includes additional charges based on distance and age categories. For adults, the basic fare is 1,600 won, with an additional fare of 200 won per 10km in both the Busan section (Bujeon to Wolnae) and the Ulsan section (Wolnae to Taehwagang), plus a city limits fare of 200 won. For teenagers, the basic fare is 1,050 won, with an additional fare of 150 won per 10km in both sections, and a city limits fare of 150 won. For children, the basic fare is free for most metro sections, but on the Donghae Line, it’s 650 won plus 100 won per 10km in both sections, and a city limits fare of 100 won. Additionally, for metro 2-section usage, an extra fare is charged upon exit: 200 won for adults, 150 won for teenagers, and 0 won for children. These additional fares apply when exceeding 10km in the respective sections, including around Wolnae.",multi_hop_specific_query_synthesizer
What is the status of electric vehicle charging facilities at 남양산 and specifically at 남양산역 in the context of public transportation infrastructure in the Busan and Yangsan areas?,"['<1-hop>\n\n총 42개소\n\n전용: 벡스코(시립미술관), 민락, 금련산, 문현, 냉정, 증산, 남양산\n\n겸용: 장산, 중동, 해운대, 동백, 센텀시티, 수영(2), 광안, 남천, 경성대·부경대, 대연, 못골, 지게골, 국제금융센터·부산은행, 전포, 부암, 가야, 동의대, 개금, 주례, 감전, 사상(2), 덕포, 모덕, 모라, 구남, 구명, 덕천(2), 수정, 화명, 율리, 동원, 금곡, 호포, 양산\n\n3호선\n\n총 14개소\n\n전용: 망미, 배산, 물만골, 거제(3), 종합운동장, 사직, 미남(3), 남산정, 구포\n\n겸용: 만덕, 숙등, 강서구청, 체육공원, 대저(3)\n\n4호선\n\n총 13개소\n\n전용: 동래(4), 수안, 낙민, 충렬사, 명장, 서동, 반여농산물시장, 석대, 영산대, 윗반송, 고촌, 안평\n\n겸용: 금사', '<2-hop>\n\n운영 현황\n\n충전기 운영기관 및 유지보수\n\n한국전력공사 (월 1회 정기점검)\n\n충전기 이용 안내\n\n한전 전기차 충전서비스 홈페이지 및 24시간 콜센터 운영\n\n충전소 설치 현황\n\n부산교통공사 본사(1기): 부산광역시 부산진구 중앙대로644번길 20 (09:00~20:00)\n\n호포차량기지 (2기): 경상남도 양산시 동면 가산리 525 (24시간)\n\n대저차량기지 (1기): 부산광역시 강서구 대저1동 1619 (24시간)\n\n안평역 (1기): 부산광역시 기장군 철마면 반송로 1090 (24시간)\n\n부산대양산캠퍼스역 (2기): 경상남도 양산시 물금읍 범어리 2804 (24시간)\n\n남양산역 (2기): 경상남도 양산시 물금읍 범어리 2826 (24시간)\n\n양산역 (2기): 경상남도 양산시 중부동 721 (24시간)\n\n다대포해수욕장역 (3기): 부산광역시 사하구 다대동 1552-20 (24시간)']","남양산 is listed as a dedicated station within the public transportation infrastructure in the Busan area, as part of the total 42 stations mentioned. Specifically, at 남양산역, located in 경상남도 양산시 물금읍 범어리 2826, there are 2 electric vehicle charging units installed, which operate 24 hours a day. These facilities are part of the broader network of charging stations managed by the Korea Electric Power Corporation, which conducts monthly regular inspections and provides support through a 24-hour call center and the KEPCO electric vehicle charging service website.",multi_hop_specific_query_synthesizer
"Hey, can you tell me how long I got to use the balance on my 메트로페이 card before it expires, and also, if I can use the 메트로페이 to buy a regular ticket or something through the mobile app, like is that possible or what?","['<1-hop>\n\n단체승차권: 발매시 정한 기간까지\n\n정기승차권: 종류별로 정한 기간까지(1일, 3일, 30일)\n\n메트로페이: 여객이 충전 또는 마지막으로 사용한 날로부터 5년까지. 이 경우 유효기간이 경과한 잔액에 대해서는 「상법」 제64에 따라 상사채권소멸시효가 완성되며, 시효 완성 전 여객에게 사전에 통지합니다.\n\n제10조(승차권의 사용특례)\n\n승차권은 다음의 경우에는 제9조 제2항에도 불구하고 사용할 수 있습니다.\n\n어른용의 승차권을 청소년 또는 어린이가 사용하거나, 청소년용의 승차권을 어린이가 사용하는 경우\n\n승차권면에 표시된 구간이내의 구간을 사용하는 경우\n\n제1항의 경우에 여객은 운임의 차액에 대한 반환청구나 승차하지 아니한 구간에 대한 승차의 청구를 할 수 없습니다.', '<2-hop>\n\n1회용 QR승차권 구매\n\n자동발매기에서 구매 가능하며, 목적지에 따라 요금이 다릅니다.\n\n노선도에서 목적지 선택 후 요금을 확인하고 결제하면 승차권과 거스름돈이 나옵니다.\n\n교통카드 구매 및 충전\n\n교통카드는 자동충전기와 편의점에서 구매할 수 있습니다.\n\n청소년과 어린이는 생년월일 등록 후 요금 할인을 받을 수 있습니다.\n\n자동발매기 또는 자동충전기에서 충전 가능하며, 금액 입력 후 결제하면 됩니다.\n\n교통카드 환불\n\n교통카드 잔액은 편의점에서 환불받을 수 있습니다.\n\n모바일 승차권\n\n애플리케이션은 구글 플레이스토어 또는 애플 앱스토어에서 다운로드 가능합니다.\n\n메트로페이 충전 및 정기승차권 구매 가능하며, 도시철도만 이용할 수 있습니다.']","The balance on your 메트로페이 card is valid for 5 years from the date of recharge or the last usage. If the balance expires, it falls under the Commercial Act's statute of limitations for commercial claims as per Article 64, and you will be notified in advance before the expiration. Additionally, yes, you can use 메트로페이 through the mobile application, which can be downloaded from Google Play Store or Apple App Store, to recharge and purchase regular tickets, though it is limited to use on urban railroads only.",multi_hop_specific_query_synthesizer
"Busan City public transportation system에서 모바일승차권을 사용하는 경우, 어린이와 다자녀가정의 운임 혜택은 무엇이며, 1구간과 2구간의 요금 차이는 어떻게 되는지 검색해 주세요.","['<1-hop>\n\n승차권 종류\n\nQR승차권\n\n1회권: 어른, 청소년, 다자녀, 어린이, 우대권\n\n모바일승차권\n\n어른용, 청소년용, 어린이용\n\n정기승차권\n\n1일권, 3일권, 1개월권 (타 교통수단 이용 불가)\n\n교통카드\n\n일반용, 청소년용, 어린이용\n\n운임제도\n\n이동구간제: 1구간은 출발역에서 10km까지, 2구간은 10km 초과\n\n운임표\n\n교통카드/모바일승차권/QR승차권\n\n1구간: 어른 1,600원, 청소년 1,050원, 어린이 무료, 다자녀가정 800원\n\n2구간: 어른 1,800원, 청소년 1,200원, 어린이 무료, 다자녀가정 900원\n\n정기승차권\n\n1일권: 어른 6,000원, 청소년 4,000원\n\n3일권: 어른 13,000원, 청소년 9,000원\n\n1개월권: 어른 45,000원, 청소년 33,000원\n\n단체승차권(20인 이상)\n\n어른: 만19세 이상, 10% 할인\n\n청소년: 만13세 이상 18세 이하', '<2-hop>\n\n참고사항\n\n어린이는 교통카드/모바일승차권 사용 시 무료입니다.\n\n다자녀가정은 일반 요금에서 할인된 가격이 적용됩니다.\n\n정기권은 어른과 청소년 요금이 다르게 책정되어 있습니다.\n\n단체권은 20인 이상일 경우 10% 할인이 적용됩니다.']","Busan City 공공 교통 시스템에서 모바일승차권을 사용하는 경우, 어린이는 무료로 이용할 수 있으며, 다자녀가정은 일반 요금에서 할인된 가격이 적용되어 1구간에서는 800원, 2구간에서는 900원을 지불합니다. 1구간과 2구간의 요금 차이는 어른의 경우 1,600원(1구간)과 1,800원(2구간)으로 200원 차이가 나며, 청소년의 경우 1,050원(1구간)과 1,200원(2구간)으로 역시 150원 차이가 납니다.",multi_hop_specific_query_synthesizer
